period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
12/1/19,12/31/19,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,301211.8232,0.012338156,0.067962134,312771.1719,0.010660379,0.051688329,162.7326904,0.011692286,0.060346366,166.6821995,0.006290069,0.044132944,524220.3129,0.020979977,0.10633506,445780.8969,-0.004398078,0.067964468,577899.5498,-0.016382821,-0.024129739,1430548.366,-0.024516264,-0.085930892,2.638033861,-0.140899494,-0.631373506,44.72029403,1,0,0.985590213,0.000476874,0.002493316,0.235874531,-0.000120175,0.011341192,0.125879974,-0.005540159,-0.005787388,0.361123175,-0.012814442,-0.002542965,,,9/24/23 0:00
12/1/14,12/31/14,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,223724.3297,0.004491046,0.052775716,237176.5364,0.004664008,0.065661309,121.1149692,0.005173718,0.044342101,126.390071,0.005382158,0.059542284,452796.0241,0.012133945,0.053106604,341486.0747,-0.007936228,0.038925241,586767.8472,0.023749262,0.052842827,1949164.446,-0.003499532,0.017459378,4.29870632,-0.287308009,-0.13489542,60.27391038,-1,-1,0.974983963,0.000673161,-0.000948965,0.192575259,0.001066959,-0.022092349,0.098305096,0.002896942,-0.020561326,0.305821398,-0.009465359,0.008211904,,,9/24/23 0:00
5/1/14,5/31/14,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,203658.5817,0.000686919,0.072114231,208742.0255,0.008956323,0.082136565,129.5252732,-0.014471137,0.058655463,134.6119036,0.014739163,0.063397618,36039.57391,0.012093185,0.008116766,32078.63727,0.034546333,0.141505308,49595.3156,0.026217401,0.103035928,139369.6347,-0.006771343,0.026787038,3.814976837,-0.182187836,0.097422565,52.25889221,0,-3,0.976313419,-0.001120201,-0.003172391,0.203101491,-0.008210227,-0.037637232,0.090486021,0.003508787,0.034657695,0.329082879,0.000247662,-0.043689674,,,9/24/23 0:00
11/1/22,11/30/22,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,400820.7563,-0.006980808,0.026779393,413114.7872,0.001078772,0.04242648,220.0967682,-0.009437589,0.030042153,225.6796481,0.005339938,0.043516303,426653.8105,-0.049413609,-0.335611943,394078.7865,-0.028392819,-0.347659868,508972.1231,-0.033176845,-0.218292464,1140430.741,0.011158311,0.40936543,2.664789783,0.125943531,1.433675542,35.63199796,1,14,0.988595129,-0.002566278,-0.021687243,0.296033346,-0.014355844,-0.199623422,0.17943064,-0.000365318,0.091588503,0.34866602,-0.014569044,-0.203364305,,,9/24/23 0:00
4/1/19,4/30/19,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,295473.3707,0.00626313,0.027419772,315118.3658,0.001378384,0.038766028,150.776431,0.009136617,0.032889588,156.207759,0.0114749,0.0450752,413005.6888,0.006823874,0.003765656,349930.7637,0.018259598,-0.012736119,497889.5482,0.008240266,0.026127665,1259593.838,0.004510468,0.070106224,3.203712958,-0.060771544,0.224993839,46.91746085,0,5,0.979255476,-0.00126202,-0.004075464,0.222543203,0.003687244,-0.036941819,0.156754695,0.003109482,0.017753407,0.374516058,-0.003046002,-0.012302999,,,9/24/23 0:00
6/1/18,6/30/18,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,280418.5284,0.001051603,0.057207651,294574.9964,0.003216963,0.061678302,152.0465433,0.002505755,0.063871771,157.2834817,0.005657345,0.068500098,522354.6564,0.000800852,0.005139582,441001.8112,-0.011876804,0.018432066,616108.428,-0.033212206,0.02005492,1496752.135,0.017298963,-0.035765539,2.91262298,-0.046401425,-0.081936747,40.013389,-1,-5,0.983185058,-0.000167633,0.001677614,0.25496696,-0.001625636,0.008147469,0.139916782,0.001729567,0.021601666,0.396760475,-0.003068948,0.017295946,,,9/24/23 0:00
4/1/22,4/30/22,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,367047.6251,0.01559874,0.152163016,360514.6813,0.009069802,0.119347537,228.2343989,0.015673115,0.170870226,225.9078643,0.006906952,0.141239392,55944.81872,-0.030719459,-0.063706841,51497.44927,-0.036546406,-0.1037136,61557.95311,0.018461247,-0.051627844,77964.74487,0.055802203,0.03560477,1.446089893,0.114833142,0.140597756,19.36779605,1,-2,1.02594456,0.002863462,0.017510426,0.529313481,-0.011254876,0.091206888,0.087829299,0.011631776,0.015507488,0.523249931,-0.009330015,-0.019106117,,,9/24/23 0:00
2/1/23,2/28/23,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,401861.4809,-0.001252314,-0.005930773,413076.1716,-0.001089726,0.015121868,222.4044727,0.002837674,-0.014703418,225.2000723,-0.003086238,-0.007249741,446816.3132,0.151052251,-0.212664541,377227.9548,-0.012533385,-0.280729809,464907.722,-0.026377223,-0.199559133,1038572.475,-0.042150267,0.345612512,2.420022839,-0.155427596,1.081539209,41.24060314,1,27,0.987482595,0.000283991,-0.030733426,0.270715613,0.002885752,-0.272300147,0.168694484,-0.010830837,0.077258081,0.368535295,0.00719602,-0.137652878,,,9/24/23 0:00
8/1/14,8/31/14,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,219768.8996,0.006135077,0.047512504,233363.411,0.005234327,0.06868204,119.1739232,0.002340599,0.037304894,125.0551102,0.004756842,0.051249735,439707.6956,0.001713636,-0.016396569,332481.5556,0.02491712,0.018084634,556078.5075,-0.018157665,0.005008774,1942430.701,0.003301978,0.065559842,4.582126159,0.163620485,0.282976095,58.4591144,2,-3,0.97309208,0.000593381,-0.003417652,0.185392052,-0.003948264,-0.040828086,0.085338816,0.001720606,0.027510035,0.303264366,-0.018527134,-0.010660346,,,9/24/23 0:00
3/1/18,3/31/18,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,244836.4175,-0.009143024,0.067650819,258393.0034,0.008567797,0.048963733,208.8362263,-0.000876491,0.079911191,220.1800729,0.003047835,0.06060886,60391.50599,0.019839477,0.00612619,53492.9932,-0.009655818,0.012917677,71032.17371,-0.011695916,0.018707186,158020.8026,-0.000782107,-0.066263596,2.632681528,-0.190993386,-0.216154505,34.02896045,-2,-7,0.984227765,-0.000741673,0.004618279,0.233067032,-0.010615488,0.019602757,0.108588939,0.003584915,0.010715432,0.409982498,-0.012191187,0.016171952,,,9/24/23 0:00
5/1/18,5/31/18,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,288568,0.021954634,0.072233723,308067,-9.26E-05,0.062447765,154,0.008983978,0.063934715,160,0.002062951,0.065669673,620838,0.162967919,-0.001672962,577837,0.080531361,0.016406018,829975,0.080848259,0.037132266,1572151,0.071836337,-0.050434441,2.532303136,-0.215305997,-0.130037198,33,-4,-5,0.9893574,0.00152934,0.002444432,0.295948582,0.011815734,0.015853134,0.139411944,0.018064405,0.020095134,0.454997268,-0.016496501,0.022551467,,,9/24/23 14:20
1/1/22,1/31/22,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,386452,-0.04911224,0.071786906,433003,0.112994775,0.09167373,173,-0.029565372,0.084657993,192,0.117013051,0.112558417,11725,-0.226910966,0.125117652,8674,-0.173982865,-0.085894951,11891,0.28619905,-0.066991637,25056,-0.027093728,-0.10544323,2.13689393,0.438879114,-0.550757834,32,2,-1,0.987335311,0.00034822,0.010318483,0.358402343,-0.00019025,0.062678136,0.071464531,0.004820067,-0.0088691,0.443969172,0.089466127,0.008259112,,,9/24/23 14:20
8/1/23,8/31/23,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,345496,0.008468077,0.073965602,355304,0.010374103,0.05310001,303,0.000729581,0.04912908,315,-0.002102917,0.050898124,52648,0.071752062,-0.119825251,49335,0.044313305,-0.161205785,61415,0.021539498,-0.062439313,122513,-0.007640665,-0.089248177,2.327005905,-0.186169806,0.078125599,34,1,3,0.993788769,-0.001630811,-0.001433292,0.32157656,-0.012878419,-0.005053362,0.142723095,0.012968037,-0.001735865,0.349813601,-0.001823488,0.039066314,,,9/24/23 14:20
1/1/15,1/31/15,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,211781,-0.005195776,0.033525257,222545,0.091859443,0.030664376,95,-0.006110751,-0.001221722,108,0.134187934,0.060948043,7604,-0.217402987,0.083315022,5536,-0.103298884,0.088052659,11882,0.397623957,0.028436377,48993,-0.018961998,0.00120404,6.442450928,1.303156789,-0.528359806,74,5,1,0.950565332,-0.00235444,0.000566801,0.194119964,-0.003738359,-0.011490828,0.064260518,0.007159059,0.005294347,0.283921696,0.070154898,-0.011967802,,,9/24/23 14:20
8/1/16,8/31/16,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,263909,-0.004660637,0.071873552,266398,-0.023512674,0.066362705,133,-0.000167127,0.065549746,135,-0.00484739,0.068432444,472544,0.046103338,0.081141203,367955,0.01925297,0.080019808,512422,-0.03702113,0.02409718,1484964,-0.019620388,-0.083923253,3.142490038,-0.210669573,-0.566233573,45,2,-3,0.981974412,-0.002154765,0.003025283,0.242798019,-0.016595857,0.019138095,0.146955008,0.002022858,0.003097413,0.326850404,-0.01095145,0.020633808,,,9/24/23 14:20
12/1/12,12/31/12,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,166403,0.061496544,0.184107983,147698,-0.063476085,0.070584172,140,0.039938657,0.140375091,129,-0.044608698,0.059524217,46121,-0.011004396,0.10812746,24986,-0.15252238,0.159158532,35923,-0.200178584,-0.092229259,191767,-0.083203296,-0.256581915,4.157860282,-0.327436753,-2.03978173,73,0,-28,0.966610464,-0.000183348,0.013948064,0.200373955,0.003309289,0.048789364,0.065112558,0.014361596,0.007154415,0.286494866,0.005145462,0.085693147,,,9/24/23 14:20
7/1/12,7/31/12,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,192003,-0.009684125,0.072895453,193405,-0.031864292,0.034298604,104,-0.004660661,0.057865957,106,-0.017855998,0.022080341,446335,-0.075993591,0.136780393,309676,-0.034296884,0.224574936,541858,-0.061979732,0.024259872,2132891,-0.016957765,-0.177259294,4.778669991,0.286979255,-1.824015774,68,0,-15,0.970643482,0.000244621,0.01091511,0.20771895,0.003497545,0.042598782,0.062077588,0.001048512,-0.015891697,0.276867942,-0.013665242,0.05758369,,,9/24/23 14:20
6/1/17,6/30/17,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,246539,0.023286896,0.058097097,250538,-0.002028287,0.045778538,153,0.021029983,0.056718261,155,-0.010034163,0.037784487,61462,0.104465209,0.064188849,51260,-0.042337763,0.104684829,68028,-0.011878497,0.065881888,128665,0.033691522,-0.082724816,2.093388615,-0.143327897,-0.335283673,28,-2,-5,0.991525727,0.000359761,0.004677062,0.297683964,0.001543939,0.042278252,0.08885459,0.00576782,-0.011022769,0.433492084,-0.029328626,0.044931861,,,9/24/23 14:20
10/1/19,10/31/19,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,293832,0.004936237,0.056018798,299609,-0.016102897,0.03220971,160,0.009191339,0.041732367,163,-0.014996557,0.026068246,541650,0.020775514,0.039590175,455034,0.02941643,0.044945593,610399,-0.025807195,0.004705958,1630610,-0.031571635,-0.038408492,3.01044866,-0.16272593,-0.244189949,44,2,1,0.98146488,-0.001070303,0.000802002,0.221939759,-0.00631116,-0.001272308,0.170569398,-0.035247655,-0.010711827,0.331343343,-0.015096265,0.016152051,,,9/24/23 14:20
8/1/17,8/31/17,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,234855.2703,-0.005595309,0.04756653,249997.7186,0.013339214,0.053950772,200.8445094,0.00681413,0.044139156,212.4478068,0.006247977,0.062553071,59951.2305,-0.006315552,0.027331287,51658.65159,-0.010794107,0.066078676,70393.36209,0.015973099,0.025279131,160852.7158,-0.010760397,-0.126514155,2.938066989,0.211960398,-0.454115023,41.13579049,1,-5,0.982476961,0.001220916,0.005443853,0.229950467,0.003107617,0.029230271,0.093976653,-0.000547251,-0.002355018,0.402702597,0.010359964,0.038571185,,,9/24/23 0:00
12/1/15,12/31/15,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,207639.7308,0.005160334,0.075615225,225497.1759,0.001129899,0.10999594,178.9253143,0.013227805,0.079075964,189.3545072,-0.000574862,0.086777682,57426.63374,0.102380684,0.08424842,45894.3829,-0.01035515,0.101536779,69636.07991,-0.009438477,0.01820893,192618.4515,-0.005314049,-0.090598255,3.345324016,-0.463112047,-0.660297654,48.81500981,-1,-7,0.976548189,0.001614136,0.005213155,0.19439814,0.000820154,0.032378531,0.103437065,0.003641973,0.009938608,0.345235029,-0.017353825,0.037422507,,,9/24/23 0:00
11/1/18,11/30/18,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,282413.1336,0.00470362,0.033902742,299266.7058,0.003538931,0.041149182,152.7843646,0.000892973,0.035465256,160.4696313,0.002671434,0.045518244,504219.0484,0.000419389,-0.055176106,431479.3512,-0.001472043,-0.046198905,617202.1004,-0.015184257,-0.014057251,1607548.249,0.000345658,0.06998496,3.129722372,-0.111600813,0.293192954,43.82235053,1,0,0.982742748,-0.000324997,-0.001857572,0.227375555,-0.007122603,-0.021350174,0.145973655,-0.007429471,0.02886306,0.352404656,-0.008113858,-0.045839976,,,9/24/23 0:00
11/1/13,11/30/13,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,180933,-0.012569701,0.154186327,180549,-0.036657701,0.144828948,157,-0.000689222,0.166214787,155,-0.054956955,0.147415591,44171,-0.167948786,-0.052815914,33837,-0.135383837,0.147676486,48320,-0.245920922,0.075841238,205388,-0.040402249,-0.018083334,4.649769752,0.618031912,0.164472716,59,2,-15,0.972959561,-0.001624109,0.00616575,0.189281685,-0.013423814,-0.007782981,0.065203368,-0.007671422,0.014452405,0.261855866,-0.01950679,-0.019493538,,,9/24/23 14:20
8/1/12,8/31/12,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,159291,0.001715982,0.080867772,159257,-0.017204589,0.053040985,136,-0.003410925,0.059418364,136,-0.019057477,0.048278474,55978,0.102005555,0.165812066,36652,0.034048552,0.24145561,60996,0.001857109,-0.009816719,234648,-0.040965881,-0.239835521,4.191787077,-0.624905628,-2.236868944,75,2,-22,0.965805306,0.00052158,0.0135274,0.185249463,0.000834759,0.044111581,0.062495545,-0.000576585,-0.020421552,0.29397217,0.006665105,0.07028125,,,9/24/23 14:20
10/1/21,10/31/21,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,380888,0.009555742,0.13561844,383219,-0.0047332,0.123885445,209,0.004685807,0.177219035,211,-0.002331939,0.133844643,611708,-0.039768307,-0.093741871,587014,-0.016008613,-0.010283675,622841,-0.08545642,-0.093471079,930413,-0.053241815,-0.175755682,1.521008444,-0.02164578,-0.151343111,21,2,-8,1.007551272,-0.002855298,0.012384771,0.459848857,-0.020260331,0.108430885,0.118545697,-0.006256909,-0.002161175,0.466768321,-0.0003523,0.015121584,,,9/24/23 14:20
7/1/20,7/31/20,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,317753.9521,0.059398196,0.08446346,333839.9918,0.017108326,0.10266267,165.5621005,0.030525085,0.058882231,179.9147101,0.0249082,0.117038689,590239.4724,0.240827984,0.10525731,525369.8694,0.118120111,0.152401187,630863.2061,0.09951391,0.045227255,1107889.133,-0.056551419,-0.301731096,1.902122684,-0.704172954,-1.039957367,43.69378399,-6,-1,0.985592941,0.005360175,0.004695481,0.265820138,0.034297761,0.04020026,0.097350325,-0.012305601,-0.046896947,0.488976365,0.039630951,0.117149206,,,9/24/23 0:00
10/1/22,10/31/22,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,355827.171,-0.010457459,0.054330921,359015.6394,-0.006073217,0.061837739,220.5559601,-0.009854596,0.057449997,219.798084,-0.010537865,0.052901408,45418.09141,-0.026989345,-0.270194928,41387.2994,-0.073468979,-0.33998602,51603.49854,-0.04336519,-0.230413441,102307.693,0.017756336,0.305405126,2.224105862,-0.007822217,0.957129886,31.44822886,1,11,0.996789596,-0.000956044,-0.013232191,0.323128308,-0.012489981,-0.15726255,0.157047981,0.007566698,0.067655548,0.375017606,-0.001690201,-0.15448559,,,9/24/23 0:00
12/1/13,12/31/13,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,204290,0.038306632,0.081809723,188803,-0.033477636,0.182517471,94,-0.004686034,0.062054477,88,-0.066680095,0.13309662,9422,0.103946251,0.020675217,5852,-0.124168469,0.065935059,8351,-0.207993093,0.019787443,49169,-0.092454946,0.015026912,5.218485359,-1.129328805,-0.029039226,70,4,-3,0.952718484,-0.000769709,2.31E-06,0.212004472,-0.012327622,-0.02726261,0.244172229,0.185487876,0.205927865,0.226830407,-0.019892783,-0.04381137,,,9/24/23 14:20
5/1/14,5/31/14,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,215414.553,0.001311843,0.065337286,230349.5514,0.005974615,0.079276454,117.3494347,-0.001617531,0.066155081,124.0606635,0.004068683,0.059896061,428001.7514,0.028347267,-0.009909283,350305.4144,0.036089853,0.103108064,578884.8159,0.000233499,0.071786709,1863657.846,0.00019112,0.030820263,4.372340935,-0.189741319,0.225125406,60.56483403,-2,-3,0.971815382,-0.000449018,-0.00250206,0.194914271,-0.00377636,-0.029383725,0.094432319,0.005431845,0.04275346,0.306542619,0.000761689,-0.010461632,,,9/24/23 0:00
9/1/18,9/30/18,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,279348,-0.020325146,0.037604254,298775,0.036995969,0.045510852,153,-0.011025836,0.039356242,162,0.032245088,0.054471472,488737,-0.219603257,-0.07524947,410728,-0.1850023,-0.029593352,605146,-0.143060412,0.029078696,1724401,0.014512027,0.025638736,3.528275226,0.814207358,0.347063096,39,3,-3,0.982758481,-0.001885254,-8.73E-05,0.235727864,-0.019875678,-0.009100269,0.16553367,-0.002764255,0.031071484,0.341120533,-0.015779595,-0.000357234,,,9/24/23 14:20
9/1/21,9/30/21,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,377774,-0.009457138,0.133537264,384958,0.030117011,0.130486209,209,0.004420106,0.183949349,212,0.025549073,0.146227163,622766,-0.050276546,-0.043919046,582544,-0.0983352,0.006356812,662643,-0.057763625,-0.032650633,944182,0.006811172,-0.162474992,1.516110812,0.08596578,-0.214613236,19,2,-11,1.010837623,-0.005966814,0.016259018,0.482288204,-0.040392052,0.138619478,0.125406429,0.000919804,0.009542307,0.468695989,-0.027189776,0.006935092,,,9/24/23 14:20
7/1/13,7/31/13,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,204017,-0.022450637,0.148566273,197078,-0.035122081,0.133851343,129,-0.015064474,0.123587986,129,-0.017202873,0.135438704,43316,0.011857061,0.29267444,34125,0.002609087,0.372716155,50468,0.003105167,0.215898707,140546,0.003741018,-0.078536196,3.244602486,-0.026235185,-1.307084388,44,2,-20,0.984883031,-0.000506502,0.011341945,0.265423435,-0.002161048,0.060384294,0.059109212,0.003732313,-0.001649025,0.359519149,-0.030239654,0.033380385,,,9/24/23 14:20
11/1/12,11/30/12,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,156763,-0.004840328,0.10889205,157708,-0.012962049,0.081500776,134,0.006821013,0.095052624,135,-0.014565664,0.066076141,46634,-0.056357368,0.231747842,29483,-0.120105921,0.233203794,44914,-0.207052397,-0.083652539,209171,-0.060259787,-0.248546657,4.485297035,-0.018625902,-2.866796072,73,0,-25,0.966793811,-0.001139803,0.015075042,0.197064666,-0.004536601,0.048780916,0.050750963,-0.010009849,-0.021387735,0.281349405,-0.032191242,0.063829055,,,9/24/23 14:20
3/1/13,3/31/13,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,197983.9374,0.014580875,0.129647849,208344.5762,0.012562889,0.104792902,107.4617046,0.010552439,0.104719023,113.3164016,0.010031512,0.082308115,441510.0296,0.002069138,0.105404878,316367.5951,-0.018610575,0.180146023,545039.0999,-0.025945782,0.032890589,1859324.497,-0.008631467,-0.16047076,4.248003385,-0.278795403,-1.352083026,63.32475167,-1,-20,0.973228101,-0.001241981,0.011769796,0.229484213,-0.007799442,0.041898971,0.056661597,-0.000944747,-0.009546651,0.32029004,-0.008848242,0.050324348,,,9/24/23 0:00
2/1/22,2/28/22,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,351721.178,0.024344017,0.137960506,351856.2209,0.007542514,0.109329965,217.8814262,0.014048538,0.154275448,223.5164143,0.020619843,0.137048254,57481.38274,-0.137934895,-0.07858881,55142.96483,-0.052777615,-0.07298681,60486.88871,0.009372863,-0.005986372,72300.8015,-0.00920828,-0.106110734,1.25368381,0.242442306,-0.069624879,18.26762011,0,-6,1.018564099,0.005687097,0.015921671,0.543702911,0.028493946,0.143458316,0.073421924,-0.000515384,-0.005359363,0.544538428,0.003673046,0.0362298,,,9/24/23 0:00
2/1/13,2/28/13,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,195138.6453,0.008212653,0.124806923,205759.6407,0.012719416,0.100762171,106.3395628,0.007646461,0.105911574,112.1909566,0.020235676,0.086064852,440598.3708,-0.00245414,0.102726132,322367.0308,0.007270697,0.192586539,559557.2501,-0.009279785,0.01043192,1875512.925,-0.00310183,-0.164587468,4.526798787,0.167998361,-1.115209239,63.83404602,-1,-15,0.974470083,-0.000829083,0.012113346,0.237283655,-0.002049795,0.044391041,0.057606344,-0.00446774,-0.01207159,0.329138281,-0.004526057,0.058611743,,,9/24/23 0:00
